date,symbol,eps,epsestimated,time,revenue,revenueestimated,updatedfromdate,fiscaldateending,ticker,time_raw,is_amc,is_bmo
2013-01-24,UNP,1.1,1.08,bmo,5250000000.0,5154545454.0,2025-04-24,2012-12-31,UNP,bmo,False,True
2013-04-18,UNP,1.01,0.98,bmo,5290000000.0,5132871287.0,2025-04-24,2013-03-31,UNP,bmo,False,True
2013-07-18,UNP,1.19,1.18,bmo,5470000000.0,5424033613.0,2025-04-24,2013-06-30,UNP,bmo,False,True
2013-10-17,UNP,1.24,1.23,bmo,5573000000.0,5528056451.0,2025-04-24,2013-09-30,UNP,bmo,False,True
2014-01-23,UNP,1.27,1.24,bmo,5630000000.0,5497007874.0,2025-04-24,2013-12-31,UNP,bmo,False,True
2014-04-17,UNP,1.19,1.19,bmo,5638000000.0,5638000000.0,2025-04-24,2014-03-31,UNP,bmo,False,True
2014-07-24,UNP,1.43,1.43,bmo,6015000000.0,6015000000.0,2025-04-24,2014-06-30,UNP,bmo,False,True
2014-10-23,UNP,1.53,1.52,bmo,6182000000.0,6141594771.0,2025-04-24,2014-09-30,UNP,bmo,False,True
2015-01-22,UNP,1.61,1.51,bmo,6153000000.0,5770826086.0,2025-04-24,2014-12-31,UNP,bmo,False,True
2015-04-23,UNP,1.3,1.37,bmo,5614000000.0,5916292307.0,2025-04-24,2015-03-31,UNP,bmo,False,True
2015-07-23,UNP,1.3,1.35,bmo,5429000000.0,5310978260.0,2025-04-24,2015-06-30,UNP,bmo,False,True
2015-10-22,UNP,1.5,1.43,bmo,5562000000.0,5302440000.0,2025-04-24,2015-09-30,UNP,bmo,False,True
2016-01-21,UNP,1.31,1.42,bmo,5208000000.0,5645312977.0,2025-04-24,2015-12-31,UNP,bmo,False,True
2016-04-21,UNP,1.16,1.1,bmo,4829000000.0,4579224137.0,2025-04-24,2016-03-31,UNP,bmo,False,True
2016-07-21,UNP,1.17,1.17,bmo,4770000000.0,4770000000.0,2025-04-24,2016-06-30,UNP,bmo,False,True
2016-10-20,UNP,1.36,1.4,bmo,5174000000.0,5364220588.0,2025-04-24,2016-09-30,UNP,bmo,False,True
2017-01-19,UNP,1.39,1.33,bmo,5168000000.0,4944920863.0,2025-04-24,2016-12-31,UNP,bmo,False,True
2017-04-27,UNP,1.32,1.23,bmo,5132000000.0,4782090909.0,2025-04-24,2017-03-31,UNP,bmo,False,True
2017-07-20,UNP,1.45,1.39,bmo,5250000000.0,5032758620.0,2025-04-24,2017-06-30,UNP,bmo,False,True
2017-10-26,UNP,1.5,1.49,bmo,5408000000.0,5371946666.0,2025-04-24,2017-09-30,UNP,bmo,False,True
2018-01-25,UNP,1.53,1.54,bmo,5450000000.0,5485620915.0,2025-04-24,2017-12-31,UNP,bmo,False,True
2018-04-26,UNP,1.68,1.66,bmo,5475000000.0,5409821428.0,2025-04-24,2018-03-31,UNP,bmo,False,True
2018-07-19,UNP,1.98,1.95,bmo,5672000000.0,5586060606.0,2025-04-24,2018-06-30,UNP,bmo,False,True
2018-10-25,UNP,2.15,2.1,bmo,5928000000.0,5790139534.0,2025-04-24,2018-09-30,UNP,bmo,False,True
2019-01-24,UNP,2.12,2.06,bmo,5757000000.0,5594066037.0,2025-04-24,2018-12-31,UNP,bmo,False,True
2019-04-18,UNP,1.93,1.89,bmo,5384000000.0,5272414507.0,2025-04-24,2019-03-31,UNP,bmo,False,True
2019-07-18,UNP,2.22,2.14,bmo,5596000000.0,5394342342.0,2025-04-24,2019-06-30,UNP,bmo,False,True
2019-10-17,UNP,2.22,2.3,bmo,5516000000.0,5714774774.0,2025-04-24,2019-09-30,UNP,bmo,False,True
2020-01-23,UNP,2.02,2.04,bmo,5212000000.0,5263603960.0,2025-04-24,2019-12-31,UNP,bmo,False,True
2020-04-23,UNP,2.15,1.9,bmo,5229000000.0,4620976744.0,2025-04-24,2020-03-31,UNP,bmo,False,True
2020-07-23,UNP,1.67,1.55,bmo,4244000000.0,3939041916.0,2025-04-24,2020-06-30,UNP,bmo,False,True
2020-10-22,UNP,2.01,2.06,bmo,4919000000.0,5041363184.0,2025-04-24,2020-09-30,UNP,bmo,False,True
2021-01-21,UNP,2.36,2.3,bmo,5141000000.0,5006886956.0,2025-04-24,2020-12-31,UNP,bmo,False,True
2021-04-22,UNP,2.0,2.06,bmo,5001000000.0,5122930000.0,2025-04-24,2021-03-31,UNP,bmo,False,True
2021-07-22,UNP,2.72,2.52,bmo,5504000000.0,5547850000.0,2025-04-24,2021-06-30,UNP,bmo,False,True
2021-10-21,UNP,2.57,2.49,bmo,5566000000.0,5547850000.0,2025-04-24,2021-09-30,UNP,bmo,False,True
2022-01-20,UNP,2.66,2.61,bmo,5733000000.0,5571250000.0,2025-04-24,2021-12-31,UNP,bmo,False,True
2022-04-21,UNP,2.57,2.56,bmo,5860000000.0,5725542376.0,2025-04-24,2022-03-31,UNP,bmo,False,True
2022-07-21,UNP,2.93,2.86,bmo,6269000000.0,6118108374.0,2025-04-24,2022-06-30,UNP,bmo,False,True
2022-10-20,UNP,3.19,3.06,bmo,6566000000.0,6427112509.0,2025-04-24,2022-09-30,UNP,bmo,False,True
2023-01-24,UNP,2.67,2.78,bmo,6180000000.0,6276181664.0,2025-04-24,2022-12-31,UNP,bmo,False,True
2023-04-20,UNP,2.67,2.58,bmo,6056000000.0,6078110000.0,2025-04-24,2023-03-31,UNP,bmo,False,True
2023-07-26,UNP,2.57,2.75,bmo,5963000000.0,6123280000.0,2025-04-24,2023-06-30,UNP,bmo,False,True
2023-10-19,UNP,2.51,2.44,bmo,5941000000.0,5986960000.0,2025-04-24,2023-09-30,UNP,bmo,False,True
2024-01-25,UNP,2.71,2.57,bmo,6159000000.0,6047830000.0,2025-04-24,2023-12-31,UNP,bmo,False,True
2024-04-25,UNP,2.69,2.51,bmo,6031000000.0,5974213355.0,2025-04-24,2024-03-31,UNP,bmo,False,True
2024-07-25,UNP,2.74,2.71,bmo,6007000000.0,6052932851.0,2025-04-24,2024-06-30,UNP,bmo,False,True
2024-10-24,UNP,2.75,2.78,bmo,6091000000.0,6140825287.0,2025-04-24,2024-09-30,UNP,bmo,False,True
2025-01-23,UNP,2.91,2.76,bmo,6121000000.0,6146169041.0,2025-04-24,2024-12-31,UNP,bmo,False,True
2025-04-24,UNP,2.7,2.74,bmo,6027000000.0,6065918621.0,2025-07-23,2025-03-31,UNP,bmo,False,True
2025-07-24,UNP,3.03,2.91,bmo,6154000000.0,6163745935.0,2025-10-24,2025-06-30,UNP,bmo,False,True
2025-10-23,UNP,3.08,2.99,bmo,6244000000.0,6252649909.0,2026-01-23,2025-09-30,UNP,bmo,False,True
2026-01-27,UNP,2.86,2.86,bmo,6085000000.0,6111401000.0,2026-04-17,2025-12-31,UNP,bmo,False,True
2026-04-23,UNP,,2.89,bmo,,6207743000.0,2026-04-17,2026-03-31,UNP,bmo,False,True
1999-03-30,UPS,0.46,,bmo,6331000000.0,,2025-04-25,1999-03-31,UPS,bmo,False,True
1999-06-29,UPS,0.52,,bmo,6560000000.0,,2025-04-25,1999-06-30,UPS,bmo,False,True
2000-01-31,UPS,0.56,0.55,bmo,6715000000.0,7310618181.0,2025-04-25,1999-09-30,UPS,bmo,False,True
2000-03-30,UPS,0.545,,bmo,7446000000.0,,2025-04-25,1999-12-31,UPS,bmo,False,True
2000-04-20,UPS,0.56,0.53,bmo,7220000000.0,6833214285.0,2025-04-25,2000-03-31,UPS,bmo,False,True
2000-07-20,UPS,0.6,0.6,bmo,7284000000.0,7284000000.0,2025-04-25,2000-06-30,UPS,bmo,False,True
2000-10-19,UPS,0.6,0.58,bmo,7367000000.0,7121433333.0,2025-04-25,2000-09-30,UPS,bmo,False,True
2001-01-30,UPS,0.63,0.61,bmo,7900000000.0,7640983606.0,2025-04-25,2000-12-31,UPS,bmo,False,True
2001-04-19,UPS,0.51,0.5,bmo,7510000000.0,7289215686.0,2025-04-25,2001-03-31,UPS,bmo,False,True
2001-07-19,UPS,0.55,0.54,bmo,7566000000.0,7354800000.0,2025-04-25,2001-06-30,UPS,bmo,False,True
2001-10-18,UPS,0.5,0.46,bmo,7481000000.0,6806160000.0,2025-04-25,2001-09-30,UPS,bmo,False,True
2002-01-29,UPS,0.57,0.5,bmo,8089000000.0,6956540000.0,2025-04-25,2001-12-31,UPS,bmo,False,True
2002-04-18,UPS,0.5,0.47,bmo,7579000000.0,7124260000.0,2025-04-25,2002-03-31,UPS,bmo,False,True
2002-07-12,UPS,0.54,0.54,bmo,7682000000.0,7682000000.0,2025-04-25,2002-06-30,UPS,bmo,False,True
2002-10-22,UPS,0.51,0.54,bmo,7754000000.0,8210117647.0,2025-04-25,2002-09-30,UPS,bmo,False,True
2003-01-28,UPS,0.59,0.57,bmo,8257000000.0,7967280701.0,2025-04-25,2002-12-31,UPS,bmo,False,True
2003-04-22,UPS,0.52,0.51,bmo,8015000000.0,7860865384.0,2025-04-25,2003-03-31,UPS,bmo,False,True
2003-07-22,UPS,0.61,0.59,bmo,8226000000.0,7956295081.0,2025-04-25,2003-06-30,UPS,bmo,False,True
2003-10-21,UPS,0.62,0.6,bmo,8312000000.0,8043870967.0,2025-04-25,2003-09-30,UPS,bmo,False,True
2004-01-29,UPS,0.7,0.69,bmo,8932000000.0,8802550724.0,2025-04-25,2003-12-31,UPS,bmo,False,True
2004-04-22,UPS,0.67,0.62,bmo,8919000000.0,8253402985.0,2025-04-25,2004-03-31,UPS,bmo,False,True
2004-07-22,UPS,0.72,0.71,bmo,8871000000.0,8747791666.0,2025-04-25,2004-06-30,UPS,bmo,False,True
2004-10-21,UPS,0.7,0.72,bmo,8952000000.0,9207771428.0,2025-04-25,2004-09-30,UPS,bmo,False,True
2005-01-27,UPS,0.76,0.76,bmo,9840000000.0,9840000000.0,2025-04-25,2004-12-31,UPS,bmo,False,True
2005-04-21,UPS,0.78,0.73,bmo,9886000000.0,9252282051.0,2025-04-25,2005-03-31,UPS,bmo,False,True
2005-07-21,UPS,0.88,0.86,bmo,10191000000.0,9959386363.0,2025-04-25,2005-06-30,UPS,bmo,False,True
2005-10-20,UPS,0.86,0.86,bmo,10550000000.0,10550000000.0,2025-04-25,2005-09-30,UPS,bmo,False,True
2006-01-26,UPS,0.95,0.96,bmo,11954000000.0,12078520833.0,2025-04-25,2005-12-31,UPS,bmo,False,True
2006-04-20,UPS,0.89,0.88,bmo,11521000000.0,11391550561.0,2025-04-25,2006-03-31,UPS,bmo,False,True
2006-07-25,UPS,0.97,1.0,bmo,11736000000.0,12098969072.0,2025-04-25,2006-06-30,UPS,bmo,False,True
2006-10-19,UPS,0.96,0.9,bmo,11662000000.0,10933125000.0,2025-04-25,2006-09-30,UPS,bmo,False,True
2007-01-30,UPS,1.04,1.04,bmo,12628000000.0,12628000000.0,2025-04-25,2006-12-31,UPS,bmo,False,True
2007-04-25,UPS,0.96,0.96,bmo,11906000000.0,11906000000.0,2025-04-25,2007-03-31,UPS,bmo,False,True
2007-07-24,UPS,1.04,1.03,bmo,12189000000.0,12071798076.0,2025-04-25,2007-06-30,UPS,bmo,False,True
2007-10-23,UPS,1.05,1.02,bmo,12205000000.0,11856285714.0,2025-04-25,2007-09-30,UPS,bmo,False,True
2008-01-30,UPS,1.13,1.13,bmo,13392000000.0,13392000000.0,2025-04-25,2007-12-31,UPS,bmo,False,True
2008-04-23,UPS,0.87,0.87,bmo,12675000000.0,12675000000.0,2025-04-25,2008-03-31,UPS,bmo,False,True
2008-07-22,UPS,0.85,0.85,bmo,13001000000.0,13001000000.0,2025-04-25,2008-06-30,UPS,bmo,False,True
2008-10-23,UPS,0.96,0.89,bmo,13113000000.0,12156843750.0,2025-04-25,2008-09-30,UPS,bmo,False,True
2009-02-03,UPS,0.83,0.85,bmo,12697000000.0,13002951807.0,2025-04-25,2008-12-31,UPS,bmo,False,True
2009-04-23,UPS,0.52,0.56,bmo,10938000000.0,11779384615.0,2025-04-25,2009-03-31,UPS,bmo,False,True
2009-07-23,UPS,0.49,0.49,bmo,10829000000.0,10829000000.0,2025-04-25,2009-06-30,UPS,bmo,False,True
2009-10-22,UPS,0.55,0.52,bmo,11153000000.0,10544654545.0,2025-04-25,2009-09-30,UPS,bmo,False,True
2010-02-02,UPS,0.75,0.74,bmo,12377000000.0,12211973333.0,2025-04-25,2009-12-31,UPS,bmo,False,True
2010-04-27,UPS,0.71,0.58,bmo,11728000000.0,9580619718.0,2025-04-25,2010-03-31,UPS,bmo,False,True
2010-07-22,UPS,0.84,0.77,bmo,12204000000.0,11187000000.0,2025-04-25,2010-06-30,UPS,bmo,False,True
2010-10-21,UPS,0.93,0.88,bmo,12192000000.0,11536516129.0,2025-04-25,2010-09-30,UPS,bmo,False,True
2011-02-01,UPS,1.08,1.05,bmo,13421000000.0,13048194444.0,2025-04-25,2010-12-31,UPS,bmo,False,True
2011-04-26,UPS,0.88,0.85,bmo,12582000000.0,12153068181.0,2025-04-25,2011-03-31,UPS,bmo,False,True
2011-07-26,UPS,1.05,1.04,bmo,13191000000.0,13065371428.0,2025-04-25,2011-06-30,UPS,bmo,False,True
2011-10-25,UPS,1.06,1.05,bmo,13166000000.0,13041792452.0,2025-04-25,2011-09-30,UPS,bmo,False,True
2012-01-31,UPS,1.28,1.26,bmo,14166000000.0,13944656250.0,2025-04-25,2011-12-31,UPS,bmo,False,True
2012-04-26,UPS,1.0,1.02,bmo,13136000000.0,13398720000.0,2025-04-25,2012-03-31,UPS,bmo,False,True
2012-07-24,UPS,1.15,1.17,bmo,13349000000.0,13581156521.0,2025-04-25,2012-06-30,UPS,bmo,False,True
2012-10-23,UPS,1.06,1.06,bmo,13071000000.0,13071000000.0,2025-04-25,2012-09-30,UPS,bmo,False,True
2013-01-31,UPS,1.32,1.38,bmo,14571000000.0,15233318181.0,2025-04-25,2012-12-31,UPS,bmo,False,True
2013-04-25,UPS,1.04,1.01,bmo,13434000000.0,13046480769.0,2025-04-25,2013-03-31,UPS,bmo,False,True
2013-07-23,UPS,1.13,1.13,bmo,13507000000.0,13507000000.0,2025-04-25,2013-06-30,UPS,bmo,False,True
2013-10-25,UPS,1.16,1.15,bmo,13521000000.0,13404439655.0,2025-04-25,2013-09-30,UPS,bmo,False,True
2014-01-30,UPS,1.25,1.25,bmo,14976000000.0,14976000000.0,2025-04-25,2013-12-31,UPS,bmo,False,True
2014-04-24,UPS,0.98,1.08,bmo,13779000000.0,15185020408.0,2025-04-25,2014-03-31,UPS,bmo,False,True
2014-07-29,UPS,1.21,1.24,bmo,14268000000.0,14739669421.0,2025-04-25,2014-06-30,UPS,bmo,False,True
2014-10-24,UPS,1.32,1.28,bmo,14290000000.0,13856969696.0,2025-04-25,2014-09-30,UPS,bmo,False,True
2015-02-03,UPS,1.25,1.25,bmo,15895000000.0,15895000000.0,2025-04-25,2014-12-31,UPS,bmo,False,True
2015-04-28,UPS,1.12,1.09,bmo,13977000000.0,13602616071.0,2025-04-25,2015-03-31,UPS,bmo,False,True
2015-07-28,UPS,1.35,1.26,bmo,14095000000.0,13155333333.0,2025-04-25,2015-06-30,UPS,bmo,False,True
2015-10-27,UPS,1.39,1.37,bmo,14237000000.0,14032151079.0,2025-04-25,2015-09-30,UPS,bmo,False,True
2016-02-02,UPS,1.57,1.42,bmo,16054000000.0,14520178343.0,2025-04-25,2015-12-31,UPS,bmo,False,True
2016-04-28,UPS,1.27,1.22,bmo,14418000000.0,13850362204.0,2025-04-25,2016-03-31,UPS,bmo,False,True
2016-07-29,UPS,1.43,1.43,bmo,14629000000.0,14629000000.0,2025-04-25,2016-06-30,UPS,bmo,False,True
2016-10-27,UPS,1.44,1.44,bmo,14928000000.0,14928000000.0,2025-04-25,2016-09-30,UPS,bmo,False,True
2017-01-31,UPS,1.63,1.68,bmo,16931000000.0,17554226993.0,2025-04-25,2016-12-31,UPS,bmo,False,True
2017-04-27,UPS,1.32,1.29,bmo,15315000000.0,15157500000.0,2025-04-25,2017-03-31,UPS,bmo,False,True
2017-07-27,UPS,1.58,1.47,bmo,15750000000.0,14818158227.0,2025-04-25,2017-06-30,UPS,bmo,False,True
2017-10-26,UPS,1.45,1.45,bmo,15978000000.0,16173000000.0,2025-04-25,2017-09-30,UPS,bmo,False,True
2018-02-01,UPS,1.67,1.65,bmo,18829000000.0,18861377245.0,2025-04-25,2017-12-31,UPS,bmo,False,True
2018-04-26,UPS,1.55,1.54,bmo,17113000000.0,17002593548.0,2025-04-25,2018-03-31,UPS,bmo,False,True
2018-07-25,UPS,1.94,1.93,bmo,17456000000.0,17366020618.0,2025-04-25,2018-06-30,UPS,bmo,False,True
2018-10-24,UPS,1.82,1.82,bmo,17444000000.0,17444000000.0,2025-04-25,2018-09-30,UPS,bmo,False,True
2019-01-31,UPS,1.94,1.91,bmo,19848000000.0,19438762886.0,2025-04-25,2018-12-31,UPS,bmo,False,True
2019-04-25,UPS,1.39,1.41,bmo,17160000000.0,17530359712.0,2025-04-25,2019-03-31,UPS,bmo,False,True
2019-07-24,UPS,1.96,1.92,bmo,18048000000.0,17771755102.0,2025-04-25,2019-06-30,UPS,bmo,False,True
2019-10-22,UPS,2.07,2.06,bmo,18318000000.0,18229507246.0,2025-04-25,2019-09-30,UPS,bmo,False,True
2020-01-30,UPS,2.11,2.1,bmo,20568000000.0,20568000000.0,2025-04-25,2019-12-31,UPS,bmo,False,True
2020-04-28,UPS,1.15,1.23,bmo,18035000000.0,19289608695.0,2025-04-25,2020-03-31,UPS,bmo,False,True
2020-07-30,UPS,2.13,1.07,bmo,20459000000.0,18192700040.0,2025-04-25,2020-06-30,UPS,bmo,False,True
2020-10-28,UPS,2.28,1.9,bmo,21238000000.0,17698333333.0,2025-04-25,2020-09-30,UPS,bmo,False,True
2021-02-02,UPS,2.66,2.11,bmo,24896000000.0,18846504672.0,2025-04-25,2020-12-31,UPS,bmo,False,True
2021-04-27,UPS,2.77,1.67,bmo,22908000000.0,22085576160.0,2025-04-25,2021-03-31,UPS,bmo,False,True
2021-07-27,UPS,3.06,2.82,bmo,23424000000.0,22651300000.0,2025-04-25,2021-06-30,UPS,bmo,False,True
2021-10-26,UPS,2.71,2.55,bmo,23184000000.0,22651300000.0,2025-04-25,2021-09-30,UPS,bmo,False,True
2022-02-01,UPS,3.59,3.1,bmo,27771000000.0,27060074623.0,2025-04-25,2021-12-31,UPS,bmo,False,True
2022-04-26,UPS,3.05,2.88,bmo,24378000000.0,23822363154.0,2025-04-25,2022-03-31,UPS,bmo,False,True
2022-07-26,UPS,3.29,3.16,bmo,24766000000.0,24647678508.0,2025-04-25,2022-06-30,UPS,bmo,False,True
2022-10-25,UPS,2.99,2.84,bmo,24161000000.0,24294638601.0,2025-04-25,2022-09-30,UPS,bmo,False,True
2023-01-31,UPS,3.62,3.59,bmo,27033000000.0,28078988847.0,2025-04-25,2022-12-31,UPS,bmo,False,True
2023-04-25,UPS,2.2,2.21,bmo,22925000000.0,23005900000.0,2025-04-25,2023-03-31,UPS,bmo,False,True
2023-08-08,UPS,2.54,2.5,bmo,22055000000.0,23101700000.0,2025-04-25,2023-06-30,UPS,bmo,False,True
2023-10-26,UPS,1.57,1.52,bmo,21061000000.0,21446000000.0,2025-04-25,2023-09-30,UPS,bmo,False,True
2024-01-30,UPS,2.47,2.44,bmo,24917000000.0,25448800000.0,2025-04-25,2023-12-31,UPS,bmo,False,True
2024-04-23,UPS,1.43,1.29,bmo,21665000000.0,21841568245.0,2025-04-25,2024-03-31,UPS,bmo,False,True
2024-07-23,UPS,1.79,1.99,bmo,21771000000.0,22166450989.0,2025-04-25,2024-06-30,UPS,bmo,False,True
2024-10-24,UPS,1.76,1.63,bmo,22245000000.0,22101287497.0,2025-04-25,2024-09-30,UPS,bmo,False,True
2025-01-30,UPS,2.75,2.52,bmo,25301000000.0,25408566955.0,2025-04-30,2024-12-31,UPS,bmo,False,True
2025-04-29,UPS,1.49,1.38,bmo,21546000000.0,21004531177.0,2025-07-28,2025-03-30,UPS,bmo,False,True
2025-07-29,UPS,1.55,1.56,bmo,21221000000.0,20854783546.0,2025-10-28,2025-06-30,UPS,bmo,False,True
2025-10-28,UPS,1.74,1.29,bmo,21415000000.0,20841542742.0,2026-01-28,2025-09-30,UPS,bmo,False,True
2026-01-27,UPS,2.38,2.2,bmo,24500000000.0,24014420000.0,2026-04-17,2025-12-31,UPS,bmo,False,True
2026-04-28,UPS,,1.07,bmo,,21004490000.0,2026-04-17,2026-03-31,UPS,bmo,False,True
1985-09-29,USB,0.05,,bmo,,,2025-12-04,1985-09-30,USB,bmo,False,True
1985-12-30,USB,0.05,,bmo,,,2025-12-04,1985-12-31,USB,bmo,False,True
1986-03-30,USB,0.04,,bmo,,,2025-12-04,1986-03-31,USB,bmo,False,True
1986-06-29,USB,0.04,,bmo,,,2025-12-04,1986-06-30,USB,bmo,False,True
1986-09-29,USB,0.04,,bmo,,,2025-12-04,1986-09-30,USB,bmo,False,True
1986-12-30,USB,0.05,,bmo,,,2025-12-04,1986-12-31,USB,bmo,False,True
1987-03-30,USB,0.05,,bmo,,,2025-12-04,1987-03-31,USB,bmo,False,True
1987-06-29,USB,0.05,,bmo,,,2025-12-04,1987-06-30,USB,bmo,False,True
1987-09-29,USB,0.05,,bmo,,,2025-12-04,1987-09-30,USB,bmo,False,True
1987-12-30,USB,0.04,,bmo,,,2025-12-04,1987-12-31,USB,bmo,False,True
1988-03-30,USB,0.06,,bmo,,,2025-12-04,1988-03-31,USB,bmo,False,True
1988-06-29,USB,0.05,,bmo,,,2025-12-04,1988-06-30,USB,bmo,False,True
1988-09-29,USB,0.11,,bmo,,,2025-12-04,1988-09-30,USB,bmo,False,True
1988-12-30,USB,0.11,,bmo,,,2025-12-04,1988-12-31,USB,bmo,False,True
1989-03-30,USB,0.06,,bmo,,,2025-12-04,1989-03-31,USB,bmo,False,True
1989-06-29,USB,0.05,,bmo,,,2025-12-04,1989-06-30,USB,bmo,False,True
1989-09-29,USB,0.05,,bmo,160900000.0,,2025-12-04,1989-09-30,USB,bmo,False,True
1989-12-31,USB,0.06634,,bmo,163800000.0,,2025-12-04,1989-12-31,USB,bmo,False,True
1990-03-31,USB,0.07,,bmo,160600000.0,,2025-12-04,1990-03-31,USB,bmo,False,True
1990-06-30,USB,0.06,,bmo,164700000.0,,2025-12-04,1990-06-30,USB,bmo,False,True
1990-09-30,USB,0.06,,bmo,168700000.0,,2025-12-04,1990-09-30,USB,bmo,False,True
1990-12-31,USB,0.06237,,bmo,168200000.0,,2025-12-04,1990-12-31,USB,bmo,False,True
1991-03-31,USB,0.06,,bmo,161500000.0,,2025-12-04,1991-03-31,USB,bmo,False,True
1991-06-30,USB,0.06,,bmo,160500000.0,,2025-12-04,1991-06-30,USB,bmo,False,True
1991-09-30,USB,0.06,,bmo,171300000.0,,2025-12-04,1991-09-30,USB,bmo,False,True
1991-12-31,USB,0.0692,,bmo,166000000.0,,2025-12-04,1991-12-31,USB,bmo,False,True
1992-03-31,USB,0.07,,bmo,159700000.0,,2025-12-04,1992-03-31,USB,bmo,False,True
1992-06-30,USB,0.07,,bmo,155800000.0,,2025-12-04,1992-06-30,USB,bmo,False,True
1992-09-30,USB,0.07,,bmo,164400000.0,,2025-12-04,1992-09-30,USB,bmo,False,True
1993-01-16,USB,0.08,0.07,bmo,162000000.0,,2025-12-04,1992-12-31,USB,bmo,False,True
1993-04-13,USB,0.09,0.08,bmo,157500000.0,,2025-12-04,1993-03-31,USB,bmo,False,True
1993-07-13,USB,0.09,0.09,bmo,157500000.0,,2025-12-04,1993-06-30,USB,bmo,False,True
1993-10-13,USB,0.09,0.09,bmo,157400000.0,,2025-12-04,1993-09-30,USB,bmo,False,True
1994-03-01,USB,0.675,,bmo,1758900000.0,,2025-12-04,1993-12-31,USB,bmo,False,True
1994-04-12,USB,0.1,0.1,bmo,156000000.0,,2025-12-04,1994-03-31,USB,bmo,False,True
1994-07-14,USB,0.11,0.1,bmo,162800000.0,,2025-12-04,1994-06-30,USB,bmo,False,True
1994-10-13,USB,0.11,0.11,bmo,172400000.0,,2025-12-04,1994-09-30,USB,bmo,False,True
1995-01-10,USB,0.11,0.11,bmo,195400000.0,,2025-12-04,1994-12-31,USB,bmo,False,True
1995-04-11,USB,0.12,0.12,bmo,204400000.0,,2025-12-04,1995-03-31,USB,bmo,False,True
1995-07-11,USB,0.12,0.12,bmo,208500000.0,,2025-12-04,1995-06-30,USB,bmo,False,True
1996-01-11,USB,0.13,0.13,bmo,213800000.0,,2025-12-04,1995-09-30,USB,bmo,False,True
1996-03-04,USB,0.1081,,bmo,221800000.0,,2025-12-04,1995-12-31,USB,bmo,False,True
1996-04-09,USB,0.14,0.14,bmo,218500000.0,,2025-12-04,1996-03-31,USB,bmo,False,True
1996-07-11,USB,0.15,0.15,bmo,223000000.0,,2025-12-04,1996-06-30,USB,bmo,False,True
1996-10-10,USB,0.16,0.15,bmo,230700000.0,,2025-12-04,1996-09-30,USB,bmo,False,True
1997-01-14,USB,0.16,0.16,bmo,233900000.0,,2025-12-04,1996-12-31,USB,bmo,False,True
1997-04-08,USB,0.17,0.17,bmo,157500000.0,157500000.0,2025-12-04,1997-03-31,USB,bmo,False,True
1997-07-10,USB,0.18,0.18,bmo,164900000.0,164900000.0,2025-12-04,1997-06-30,USB,bmo,False,True
1997-10-14,USB,0.19,0.19,bmo,308300000.0,170100000.0,2025-12-04,1997-09-30,USB,bmo,False,True
1998-01-13,USB,0.19,0.2,bmo,173900000.0,182595000.0,2025-12-04,1997-12-31,USB,bmo,False,True
1998-04-14,USB,0.21,0.21,bmo,535700000.0,194500000.0,2025-12-04,1998-03-31,USB,bmo,False,True
1998-07-14,USB,0.22,0.22,bmo,561400000.0,212700000.0,2025-12-04,1998-06-30,USB,bmo,False,True
1998-10-13,USB,0.23,0.23,bmo,1013300000.0,333500000.0,2025-12-04,1998-09-30,USB,bmo,False,True
1999-01-12,USB,0.24,0.24,bmo,1309300000.0,1309300000.0,2025-12-04,1998-12-31,USB,bmo,False,True
1999-04-13,USB,0.27,0.26,bmo,994938000.0,566346153.0,2025-12-04,1999-03-31,USB,bmo,False,True
1999-07-13,USB,0.28,0.28,bmo,1016455000.0,610800000.0,2025-12-04,1999-06-30,USB,bmo,False,True
1999-10-12,USB,0.32,0.31,bmo,1010100000.0,977516129.0,2025-12-04,1999-09-30,USB,bmo,False,True
2000-01-14,USB,0.33,0.33,bmo,1024300000.0,1024300000.0,2025-12-04,1999-12-31,USB,bmo,False,True
2000-04-11,USB,0.35,0.35,bmo,2671000000.0,2671000000.0,2025-12-04,2000-03-31,USB,bmo,False,True
2000-07-17,USB,0.37,0.37,bmo,2708800000.0,2708800000.0,2025-12-04,2000-06-30,USB,bmo,False,True
2000-10-10,USB,0.39,0.39,bmo,1780511000.0,2746600000.0,2025-12-04,2000-09-30,USB,bmo,False,True
2001-01-16,USB,0.41,0.41,bmo,3599020000.0,3599020000.0,2025-12-04,2000-12-31,USB,bmo,False,True
2001-04-17,USB,0.42,0.42,bmo,2956500000.0,2956500000.0,2025-12-04,2001-03-31,USB,bmo,False,True
2001-07-17,USB,0.43,0.43,bmo,2895800000.0,2895800000.0,2025-12-04,2001-06-30,USB,bmo,False,True
2001-10-16,USB,0.08,0.08,bmo,2917400000.0,2917400000.0,2025-12-04,2001-09-30,USB,bmo,False,True
2002-01-15,USB,0.4,0.4,bmo,2998500000.0,2998500000.0,2025-12-04,2001-12-31,USB,bmo,False,True
2002-04-16,USB,0.44,0.44,bmo,2988200000.0,2994300000.0,2025-12-04,2002-03-31,USB,bmo,False,True
2002-07-16,USB,0.45,0.45,bmo,3118100000.0,3124600000.0,2025-12-04,2002-06-30,USB,bmo,False,True
2002-10-15,USB,0.47,0.46,bmo,3297400000.0,2704017021.0,2025-12-04,2002-09-30,USB,bmo,False,True
