eps_date,ticker,ret,n_in_window,rolling_mean,rolling_std,rolling_hit_rate,rolling_tstat,rolling_event_sharpe,alarm_mean,alarm_hit,alarm_mean_confirmed,alarm_hit_confirmed
2020-10-29,SBUX,0.0979869864245898,30.0,0.009352592583881708,0.09849987963235075,0.5,0.5200641816485116,0.09495029454645135,True,True,True,True
2020-10-29,COP,-0.1451328156072123,30.0,0.001232498910157805,0.10091141808588125,0.4666666666666667,0.06689703385393343,0.012213671490662036,True,True,True,True
2020-10-29,META,0.0258837678368566,30.0,-0.0006535904319542388,0.09986410167054655,0.4666666666666667,-0.03584733822889479,-0.0065447985914943215,True,True,True,True
2020-10-29,AMZN,-0.0642834386861637,30.0,0.0035926255880334716,0.09399797034802465,0.4666666666666667,0.20934091108037914,0.038220246402468946,True,True,True,True
2020-10-29,KHC,-0.0326594224344776,30.0,0.0023042082356809373,0.09422855241124665,0.43333333333333335,0.13393677347005445,0.024453397369669432,True,True,True,True
2020-10-29,CMCSA,0.0596289415282884,30.0,0.007139393102169515,0.09328851090974402,0.4666666666666667,0.419173444920599,0.07653025043005379,True,True,True,True
2020-10-29,GOOG,0.1506786505235793,30.0,0.01266517303885092,0.09677075218179147,0.5,0.7168489250815372,0.13087810886349624,True,True,True,True
2020-10-29,SO,0.0036206179434987,30.0,0.012866575792943234,0.09674455456549685,0.5333333333333333,0.7284455266031371,0.13299534894475593,True,True,True,True
2020-10-30,CVX,0.1295062331295549,30.0,0.018780027390725363,0.09831147690979547,0.5666666666666667,1.0462913340121205,0.19102578845353685,True,True,True,True
2020-10-30,CHTR,0.0161723179137212,30.0,0.018766874191675522,0.09831180961096582,0.5666666666666667,1.0455549917469606,0.1908913513639794,True,True,True,True
2020-10-30,CL,0.0767894362007197,30.0,0.019124439797759456,0.09850906737056046,0.5666666666666667,1.0633424268934681,0.19413887785394682,True,True,True,True
2020-10-30,HON,-0.044377573529604,30.0,0.017548337367947895,0.09915365696111161,0.5333333333333333,0.9693661855462985,0.1769812421021487,True,True,True,True
2020-10-30,ABBV,-0.0015250659566419,30.0,0.017399084951446972,0.09917975167417063,0.5,0.960868639716311,0.1754298095906426,True,True,True,True
2020-10-30,MO,-0.0911837075814552,30.0,0.010306547260941571,0.09907971703568969,0.4666666666666667,0.5697562118367113,0.1040227765005529,True,True,True,True
2020-11-02,PYPL,-0.0576283206621873,30.0,0.008074496158814459,0.0998536268130036,0.43333333333333335,0.4429066652685225,0.0808633238123199,True,True,True,True
2020-11-02,MDLZ,-0.0598392526763049,30.0,0.007790870301009543,0.10004009023739936,0.43333333333333335,0.42655253472219595,0.0778774817427841,True,True,True,True
2020-11-03,EMR,0.0993216928959563,30.0,0.011005968832882969,0.10141688091775472,0.43333333333333335,0.5943998023226,0.10852205996956657,True,True,True,True
2020-11-04,MET,0.1134668605775472,30.0,0.013383608117861646,0.10299574548143976,0.43333333333333335,0.711728822651521,0.12994331033094395,True,True,True,True
2020-11-04,QCOM,0.1536168532405822,30.0,0.02375321723708797,0.10083849198733073,0.4666666666666667,1.290199073554988,0.23555704541944464,True,True,True,True
2020-11-05,TMUS,0.1579202808954053,30.0,0.03066934417703915,0.1027340245332785,0.5,1.6351244591038685,0.2985315168598741,False,True,False,True
2020-11-05,DUK,0.0184846602939476,30.0,0.032089843125627,0.1022436313190893,0.5333333333333333,1.7190636443510614,0.3138566452660382,False,True,False,True
2020-11-05,GM,0.1970920555472526,30.0,0.034545850548074866,0.10535066393139579,0.5333333333333333,1.7960533808979593,0.3279129837337435,False,True,False,True
2020-11-05,LIN,0.0959680809977772,30.0,0.037878716581117286,0.10566968654655177,0.5666666666666667,1.963384978120759,0.3584634138611756,False,True,False,True
2020-11-05,AIG,0.2213218645971815,30.0,0.034492219001998,0.09753461457122398,0.5666666666666667,1.9369704272534707,0.3536407987423818,False,True,False,True
2020-11-05,BMY,0.0343161591938463,30.0,0.038151691838194085,0.09530062297511284,0.6,2.1926973375842085,0.4003299311921304,False,True,False,True
2020-11-05,BKNG,0.160663809329614,30.0,0.04590072226485103,0.09550246639419882,0.6333333333333333,2.6324829022180807,0.48062342259716984,False,True,False,True
2020-11-06,CVS,0.1161733931649806,30.0,0.05228689413866155,0.09349514923433287,0.6666666666666666,3.063122698467548,0.5592471327855905,False,True,False,True
2020-11-07,BRK-B,-0.0130428358720062,30.0,0.04676910651649109,0.09225390710174229,0.6333333333333333,2.776738182502434,0.5069607129474933,False,True,False,True
2020-11-09,SPG,0.3798587294072979,30.0,0.059499543691370886,0.10993975786803879,0.6666666666666666,2.96428179150122,0.5412013346690145,False,True,False,True
2020-11-09,MCD,-0.0512002610861757,30.0,0.05825328991833228,0.11100620289145544,0.6666666666666666,2.874311534496676,0.5247750882470393,False,True,False,True
2020-11-12,CSCO,0.2136704251122829,30.0,0.06210940454125538,0.11439172956680702,0.6666666666666666,2.9738794954220684,0.5429536276482494,False,True,False,True
2020-11-12,DIS,0.256586097250389,30.0,0.07550003496984209,0.11279690976172493,0.7,3.6661529409597007,0.6693448883425113,False,False,False,False
2020-11-17,HD,0.0063899546330621,30.0,0.07485024119638227,0.11314819470477651,0.7,3.6233159216485813,0.661523954418183,False,False,False,False
2020-11-18,LOW,-0.1087759980240583,30.0,0.07336715588511913,0.11530579038229989,0.7,3.4850674996497193,0.6362833613287596,False,False,False,False
2020-11-18,TGT,0.1206731838377794,30.0,0.07847824276086102,0.11383288753829456,0.7333333333333333,3.776088331153835,0.6894162527016643,False,False,False,False
2020-11-18,NVDA,0.0534534949127837,30.0,0.07827239454034421,0.1138737251213062,0.7333333333333333,3.7648330265845766,0.6873613246336064,False,False,False,False
2020-11-19,INTU,0.095331545761767,30.0,0.0764274910482838,0.11310595758343626,0.7333333333333333,3.7010482696978206,0.6757158745763201,False,False,False,False
2020-11-24,MDT,-0.0023848404800441,30.0,0.07622730910083236,0.11324448867314023,0.7,3.686838731106169,0.6731215796368575,False,False,False,False
2020-11-25,DE,-0.0020473640317091,30.0,0.0718421891954569,0.11365654776429109,0.6666666666666666,3.4621487610649235,0.632098991291274,False,True,False,False
2020-12-01,CRM,-0.089877308047009,30.0,0.06830720166343256,0.11704636448794255,0.6333333333333333,3.1964593992127397,0.5835909723660762,False,True,False,True
2020-12-10,ORCL,0.1252344807177607,30.0,0.06992203648066726,0.11750073041719562,0.6333333333333333,3.2593734959077247,0.595077462347711,False,True,False,True
2020-12-10,COST,0.0081949513845644,30.0,0.07167445397780622,0.11612121059955693,0.6666666666666666,3.3807531834894715,0.6172382599848619,False,True,False,True
2020-12-10,AVGO,0.0238506110349525,30.0,0.07252030987752602,0.11566113063469587,0.7,3.434257418997619,0.6270067522214889,False,False,False,False
2020-12-10,ADBE,0.0803111566115637,30.0,0.07823680535062665,0.11145259691239585,0.7333333333333333,3.8448689671503784,0.7019738213199506,False,False,False,False
2020-12-17,FDX,-0.1302033805918566,30.0,0.07581763668630435,0.11522708714346441,0.7333333333333333,3.6039295012392847,0.6579844944956995,False,False,False,False
2020-12-17,ACN,0.0272367266740065,30.0,0.07872016933131472,0.11276245080712999,0.7666666666666667,3.8236852928227734,0.6981062292265932,False,False,False,False
2020-12-18,NKE,0.0496094597830252,30.0,0.07706309489421702,0.11281452168927236,0.7666666666666667,3.741468278435077,0.6830955247629704,False,False,False,False
2021-01-15,WFC,0.0080672468404761,30.0,0.07354977443631465,0.11328195873783416,0.7666666666666667,3.5561594279471014,0.6492629122570983,False,False,False,False
2021-01-15,C,-0.0317435747366561,30.0,0.06737109350374006,0.11381805390073169,0.7333333333333333,3.242075081337423,0.5919192183913009,False,False,False,False
2021-01-19,GS,0.0882033113914095,30.0,0.06504719452027351,0.11261082559416956,0.7333333333333333,3.1638002432889425,0.5776282535632288,False,False,False,False
2021-01-19,NFLX,-0.0190256314596714,30.0,0.06379685146181954,0.11335145420340552,0.7,3.0827107502953566,0.5628234054001474,False,False,False,False
2021-01-19,BAC,0.023754601314611,30.0,0.0580189363207315,0.11070966287984849,0.7,2.870416127976915,0.5240638875731973,False,False,False,False
2021-01-20,USB,-0.0117086896970997,30.0,0.05442971063090227,0.11118136506765508,0.6666666666666666,2.6814188054700314,0.48955785529149776,False,True,False,False
2021-01-20,BK,-0.0075501646452519,30.0,0.04680064298948782,0.10711257627670151,0.6333333333333333,2.393161359957337,0.4369294868661246,False,True,False,True
2021-01-20,PG,-0.0587158034917026,30.0,0.04369957756663619,0.1088195874612724,0.6,2.199534564051865,0.4015782322478327,False,True,False,True
2021-01-20,MS,0.0385338381758564,30.0,0.039628578528177597,0.10655389411781087,0.6,2.0370411200316325,0.37191112400230464,False,True,False,True
2021-01-20,UNH,0.0038338127429073,30.0,0.03588392584744182,0.10574199604458198,0.6,1.8587161557079028,0.33935358882683436,False,True,False,True
2021-01-21,IBM,-0.0285301962933388,30.0,0.03536768050006407,0.10602652204606142,0.6,1.827059498198478,0.333573900355792,False,True,False,True
2021-01-21,INTC,0.1445433849346624,30.0,0.027523835684309553,0.08658393427371001,0.6,1.7411342877658336,0.31788617501834604,True,True,False,True
2021-01-21,ISRG,-0.046605368614892,30.0,0.027676998766685678,0.08644382355729144,0.6,1.7536610395894197,0.3201732365336951,True,True,True,True
2021-01-21,UNP,0.0116789280259541,30.0,0.02094394886380805,0.0790036815158616,0.6,1.4520175535920097,0.2651009226652701,True,True,True,True
2021-01-26,VZ,-0.0212802971072922,30.0,0.01168173571855201,0.06557119746685225,0.5666666666666667,0.9757866885226962,0.17815346020571604,True,True,True,True
2021-01-26,AMD,-0.0087708138911181,30.0,0.011176376767746002,0.06567173285476356,0.5333333333333333,0.9321443794408921,0.1701855011571438,True,True,True,True
2021-01-26,COF,0.0793173154397366,30.0,0.017446153883205827,0.06273805162816638,0.5666666666666667,1.523103089042719,0.27807930642483225,True,True,True,True
2021-01-26,MMM,0.0859442343022025,30.0,0.016288522232019934,0.0610657628885071,0.5666666666666667,1.46098085619443,0.2667373903403002,True,True,True,True
2021-01-26,PLD,0.097825890846787,30.0,0.01776760209648671,0.06251710703435365,0.5666666666666667,1.556648559517349,0.2842038433851917,True,True,True,True
2021-01-26,NEE,0.0505360615654433,30.0,0.01627441928994259,0.061120003559601475,0.5666666666666667,1.458420490225653,0.26626993360811096,True,True,True,True
2021-01-26,AXP,0.0402363234029787,30.0,0.017695124752710015,0.06116665842170417,0.6,1.5845264781520607,0.28929363168270017,True,True,True,True
2021-01-26,RTX,-0.0380765959716384,30.0,0.016494150354712373,0.06191676608654391,0.6,1.459090774141896,0.2663923101483973,True,True,True,True
2021-01-26,TXN,0.0288078866769243,30.0,0.02045032351217681,0.05858801028161689,0.6333333333333333,1.9118422766120244,0.3490530470974791,True,True,True,True
2021-01-26,JNJ,0.0652336197283922,30.0,0.018450294812531198,0.05584767277858375,0.6333333333333333,1.8095011230833526,0.33036819431456144,True,True,True,True
2021-01-26,MSFT,0.1012690387483175,30.0,0.02155276439132297,0.057809117179280306,0.6333333333333333,2.0420542311884264,0.3728263886902569,True,True,True,True
2021-01-26,LMT,-0.0160965402858043,30.0,0.02022119268063107,0.05821302271332396,0.6,1.9025989125118874,0.34736544742251957,True,True,True,True
2021-01-26,SBUX,-0.0014535148785295,30.0,0.017495703630961302,0.057208048883603854,0.5666666666666667,1.6750774978534582,0.3058259103812168,True,True,True,True
2021-01-26,GE,-0.0044091218700031,30.0,0.021688845588356417,0.05018840145262237,0.5666666666666667,2.36697516381417,0.4321485634251689,True,True,True,True
2021-01-27,BA,0.0248078004225007,30.0,0.021607881379972892,0.050181101611492036,0.5666666666666667,2.3584823113960165,0.43059798780950725,True,True,True,True
2021-01-27,AAPL,0.0472255533856589,30.0,0.02152841783339401,0.050137099314199546,0.5666666666666667,2.3518712163323827,0.4293909725107861,True,True,True,True
2021-01-27,NOW,0.1464804075141221,30.0,0.02614218985584888,0.05498944191263601,0.5666666666666667,2.6038938728237713,0.4754038038316893,True,True,True,True
2021-01-27,ABT,0.1349219260092446,30.0,0.031697706547378905,0.057309708877737384,0.6,3.0294254214791376,0.553094879874573,False,True,False,True
2021-01-27,GD,0.0135637352539619,30.0,0.029209720676130653,0.05638474192701125,0.6,2.8374383505119027,0.518042996701873,True,True,False,True
2021-01-27,T,0.0093524889550291,30.0,0.030155658023287336,0.05578244411600842,0.6333333333333333,2.960955619193835,0.5405940614680467,False,True,False,True
2021-01-27,META,0.0468620132014649,30.0,0.030925905086182467,0.05585050286419718,0.6333333333333333,3.032885105466878,0.5537265288618813,False,True,False,True
2021-01-27,TSLA,0.0086317944024417,30.0,0.03160392122283385,0.055437012706788,0.6666666666666666,3.1224951912394086,0.5700870173144106,False,True,False,True
2021-01-28,MA,-0.0001457557200166,30.0,0.031850734853675025,0.05527292190902793,0.6666666666666666,3.156222857403238,0.5762448185043882,False,True,False,True
2021-01-28,V,0.0034788329925976,30.0,0.0339238894031517,0.052873143188479056,0.7,3.5142377290074527,0.6416090922043697,False,False,False,False
2021-01-28,MCD,-0.0225897092083371,30.0,0.03188643782367858,0.053857893405550465,0.6666666666666666,3.2427783877478586,0.5920476239865787,False,True,False,False
2021-01-28,MO,0.0420231217511932,30.0,0.03315941479062144,0.05362278731285746,0.6666666666666666,3.3870226417974654,0.6183829012310706,False,True,False,True
2021-01-28,CMCSA,0.0643870837577098,30.0,0.03625665745898973,0.05261062829748358,0.7,3.774634478367648,0.6891508167129022,False,False,False,False
2021-01-28,DHR,-0.0001246043391021,30.0,0.031434391149864245,0.04883766966741763,0.6666666666666666,3.5254190528480636,0.6436505133011272,False,True,False,False
2021-01-28,MDLZ,-0.0620820924575272,30.0,0.03091850035510974,0.04976342850498699,0.6666666666666666,3.403053326003853,0.6213096903484308,False,True,False,True
2021-01-29,CVX,-0.0075066462009928,30.0,0.03027898121421151,0.05014105169352839,0.6333333333333333,3.30756545169142,0.6038760694387182,False,True,False,True
2021-01-29,LLY,0.122132816783584,30.0,0.03505941834390738,0.051862822188825194,0.6666666666666666,3.702620387693844,0.6760029027394806,False,True,False,True
2021-01-29,CL,-0.0491538313776164,30.0,0.03371331776102411,0.05353672281515248,0.6666666666666666,3.4491361545996932,0.6297232252602926,False,True,False,True
2021-01-29,HON,-0.0562745004013354,30.0,0.029193590566321707,0.055250053768022986,0.6333333333333333,2.8941126745109025,0.5283902652637426,True,True,False,True
2021-01-29,CHTR,-0.0073785173161238,30.0,0.02608283217904416,0.05456759925902769,0.6,2.618065618072909,0.47799119868241235,True,True,True,True
2021-01-29,CAT,0.0160977665474821,30.0,0.023358561369067332,0.05287625413959041,0.6,2.4196137152475754,0.4417590040966595,True,True,True,True
2021-02-01,TMO,0.0063794741622551,30.0,0.021886675122294395,0.052707955532136065,0.6,2.2743863904868777,0.415244243517472,True,True,True,True
2021-02-02,GOOG,0.213247758591418,30.0,0.027653722961909034,0.06320473524542158,0.6,2.3964292875245192,0.43752612608107094,True,True,True,True
2021-02-02,EMR,0.0317447310663314,30.0,0.029981100529841365,0.06197443274163184,0.6333333333333333,2.649693483679608,0.483765630495256,True,True,True,True
2021-02-02,AMZN,0.0784299969783065,30.0,0.03163517087322077,0.0626010685628389,0.6333333333333333,2.7678915225544904,0.5053455412101379,False,True,False,True
2021-02-02,GOOGL,0.2117293319215609,30.0,0.036518361279659725,0.0705245382566102,0.6333333333333333,2.8361660679314116,0.5178107107455878,False,True,False,True
2021-02-02,COP,-0.0919769883600352,30.0,0.030076827042714638,0.07318168419326948,0.6,2.251076455957172,0.41098845119884253,False,True,False,True
2021-02-02,AMGN,-0.0582478744944111,30.0,0.028671782569094407,0.07449166967810421,0.6,2.108179632009572,0.3848991799081942,True,True,False,True
2021-02-02,PFE,-0.038976679326356,30.0,0.027421010420833523,0.07532529561223071,0.6,1.9938993713867441,0.3640345543679635,True,True,True,True
2021-02-02,UPS,0.0132157461948594,30.0,0.028008506022995604,0.07513697429743507,0.6333333333333333,2.041723225383816,0.37276595557497344,True,True,True,True
2021-02-03,QCOM,-0.183536591995568,30.0,0.021063692942393318,0.08448945116938986,0.6,1.3655029840093234,0.24930559556084084,True,True,True,True
2021-02-03,PYPL,0.1761779232198534,30.0,0.0253621052701998,0.0890248404785598,0.6,1.5603956252698488,0.2848879608642248,True,True,True,True
2021-02-03,ABBV,-0.0466214512332359,30.0,0.01892537664528787,0.08692174234004936,0.5666666666666667,1.1925503813939915,0.21772891495029276,True,True,True,True
2021-02-03,MET,0.1070110823028707,30.0,0.017995015188408736,0.08577923033620989,0.5666666666666667,1.1490282324413585,0.2097828940394738,True,True,True,True
2021-02-04,BMY,-0.085283050939563,30.0,0.014700122315291239,0.08782923232732717,0.5333333333333333,0.9167322059884282,0.16737163613711156,True,True,True,True
2021-02-04,TMUS,-0.1255622037085599,30.0,0.010202965893171607,0.09149023651085167,0.5,0.6108186825468632,0.11151972365883471,True,True,True,True
2021-02-04,GILD,0.046178217729393,30.0,0.010180172710769212,0.09148087332348327,0.5,0.609516506611166,0.11128197994756077,True,True,True,True
2021-02-04,MRK,-0.0779776044482903,30.0,0.0072931927490781446,0.09288723455148465,0.4666666666666667,0.4300533011012509,0.0785166313142388,True,True,True,True
2021-02-04,PM,0.0236231868057492,30.0,0.008085490833270337,0.09292295856022839,0.5,0.4765889707453715,0.08701284331180323,True,True,True,True
2021-02-04,F,0.0662982804914473,30.0,0.010179472416565328,0.0935214479212237,0.5,0.5961762558200459,0.10884639452053654,True,True,True,True
2021-02-05,LIN,-0.0084123932131999,30.0,0.010652049616403234,0.09338587239829303,0.5,0.6247591534707285,0.11406489378791668,True,True,True,True
2021-02-08,SPG,0.1109675024092726,30.0,0.012950195638339216,0.09501856722225323,0.5,0.7464977090879774,0.1362912114644715,True,True,True,True
2021-02-09,CSCO,0.0212390966207801,30.0,0.011511929400441557,0.09453848140400482,0.5,0.6669605137915466,0.12176977278962184,True,True,True,True
2021-02-10,GM,-0.0276711291182021,30.0,0.010593711907804892,0.09478884318452907,0.5,0.6121411322976106,0.11176116884538519,True,True,True,True
2021-02-10,KO,0.0178532918492835,30.0,0.013258224718031916,0.09379375008236457,0.5333333333333333,0.7742337569573354,0.14135509782250166,True,True,True,True
2021-02-11,DIS,0.2305352256597768,30.0,0.02119295378005757,0.10171123367180948,0.5666666666666667,1.1412563220850178,0.20836394383378185,True,True,True,True
2021-02-11,KHC,0.047207583965102,30.0,0.0186954460194415,0.1000535813841876,0.5666666666666667,1.0234433756197943,0.1868543410520647,True,True,True,True
2021-02-11,PEP,-0.0222398291448976,30.0,0.019592579427198796,0.09954359331732124,0.5666666666666667,1.0780500637323398,0.19682411267536148,True,True,True,True
2021-02-11,DUK,-0.0038065299707076,30.0,0.02134151177488639,0.09862132799569609,0.5666666666666667,1.1852636390048934,0.21639854389121338,True,True,True,True
2021-02-16,AIG,0.1856460671920825,30.0,0.027775664591826597,0.10288728699308189,0.6,1.4786431337881318,0.269962066291963,True,True,True,True
2021-02-16,CVS,-0.0156316451012837,30.0,0.026718017536867738,0.10317415534983099,0.5666666666666667,1.4183843664279678,0.2589603709017571,True,True,True,True
2021-02-18,SO,-0.0272332770109496,30.0,0.025597592497760915,0.10358433327505917,0.5333333333333333,1.3535231038866435,0.247118378701041,True,True,True,True
2021-02-19,DE,0.1616852966055588,30.0,0.023878843764898943,0.10075240467041663,0.5333333333333333,1.2981309398977599,0.2370051994591287,True,True,True,True
2021-02-23,HD,-0.0416697127983635,30.0,0.02143169563607578,0.10144396269060733,0.5,1.157153450448817,0.21126634910191786,True,True,True,True
2021-02-23,JPM,0.1003770325089097,30.0,0.022163263487095887,0.10194707104369756,0.5,1.1907472412434243,0.21739970810535647,True,True,True,True
2021-02-23,MDT,-0.011401908602002,30.0,0.014725555469643789,0.09558074668993448,0.4666666666666667,0.8438434707653164,0.15406403464720497,True,True,True,True
2021-02-23,INTU,0.097274725782215,30.0,0.021033945941052127,0.09453511552377915,0.5,1.2186758964038684,0.2224987595827425,True,True,True,True
2021-02-24,BKNG,0.1215445527396703,30.0,0.027027026848854843,0.09503339130231979,0.5333333333333333,1.5576958861042154,0.2843950581840923,True,True,True,True
2021-02-24,NVDA,-0.0629464981362186,30.0,0.026228032888526088,0.0957058375042112,0.5333333333333333,1.501024976809905,0.27404841305915134,True,True,True,True
2021-02-24,LOW,-0.0597756522742026,30.0,0.023794986272890686,0.09696752663341295,0.5,1.344063439553288,0.24539128818710573,True,True,True,True
2021-02-25,AMT,-0.0298282451363951,30.0,0.028918597834863117,0.08940027407907386,0.5,1.771735996196699,0.3234732570202731,True,True,True,True
2021-02-25,CRM,-0.1192636206073677,30.0,0.019070546373955746,0.08889028467516231,0.4666666666666667,1.1750854968161164,0.214540277867784,True,True,True,True
2021-02-27,BRK-B,0.0837778884550202,30.0,0.02341719103023095,0.08875533991819684,0.5,1.4451100939376256,0.2638397988426824,True,True,True,True
2021-03-02,TGT,-0.055255119627422,30.0,0.018008317632554526,0.08842910993227071,0.4666666666666667,1.115420227301033,0.2036469398634385,True,True,True,True
2021-03-04,AVGO,-0.0534747367065587,30.0,0.019068594773654673,0.08733181109140968,0.4666666666666667,1.195933001609665,0.21834649408215856,True,True,True,True
2021-03-04,COST,-0.0647450408023421,30.0,0.021095833537195265,0.08451930576346312,0.4666666666666667,1.3671035029597718,0.24959780900513254,True,True,True,True
2021-03-10,ORCL,-0.0276814125958706,30.0,0.018633845859686478,0.08483861567893639,0.43333333333333335,1.2030108729082556,0.21963873067194403,True,True,True,True
2021-03-18,FDX,0.0830512755684302,30.0,0.02400147519357716,0.08360036713723187,0.4666666666666667,1.5724990005538115,0.2870977247525504,True,True,True,True
2021-03-18,NKE,0.0260202228406076,30.0,0.024081376394739108,0.08360113860238046,0.4666666666666667,1.5777193095304891,0.2880508184137748,True,True,True,True
2021-03-18,ACN,0.0950508903139197,30.0,0.025039796722154853,0.08426399581314062,0.4666666666666667,1.6276063540211745,0.29715890494537883,True,True,True,True
2021-03-23,ADBE,0.2013455155691897,30.0,0.03203172701490117,0.08990612988415546,0.5,1.9514241647944555,0.35627967810620065,False,True,False,True
2021-04-14,GS,0.0687070651494106,30.0,0.030623045772905772,0.08895270844213946,0.5,1.885601151789988,0.3442620950976997,False,True,False,True
2021-04-14,WFC,0.1727366828924417,30.0,0.0356729653152945,0.0926260785815914,0.5,2.1094370068873203,0.3851287441027886,False,True,False,True
2021-04-14,JPM,0.0029245833019173,30.0,0.03669282239596514,0.09207135567509316,0.5333333333333333,2.1828164011967046,0.398525927275894,False,True,False,True
2021-04-15,C,0.012061323309654,30.0,0.03649975677797749,0.09211828343469136,0.5333333333333333,2.170224996096871,0.3962270617412724,False,True,False,True
2021-04-15,UNH,0.0749274891247044,30.0,0.03131283222680841,0.08491524536891257,0.5333333333333333,2.0197485711177805,0.36875395096334523,False,True,False,True
2021-04-15,BAC,0.0543725611130947,30.0,0.031551664798408166,0.08497154994860613,0.5333333333333333,2.0338052615707674,0.3713203397783347,False,True,False,True
2021-04-15,SCHW,0.01142663456163,30.0,0.03267388025529242,0.08445739095376865,0.5666666666666667,2.1189644926212052,0.3868682170537077,False,True,False,True
2021-04-15,PEP,0.0098217871540859,30.0,0.03312815749278554,0.08429089256432112,0.6,2.152669000810048,0.3930217901952567,False,True,False,True
2021-04-15,USB,0.0744586103742015,30.0,0.029421908932189503,0.07967132649829943,0.6,2.0226904603335427,0.36929106399172995,True,True,False,True
2021-04-15,BLK,0.0915302664785355,30.0,0.03299397265151681,0.07998338704307115,0.6333333333333333,2.2594120793125136,0.41251032084637174,False,True,False,True
2021-04-16,MS,0.0674831660690018,30.0,0.03615118742084853,0.07939123259839101,0.6666666666666666,2.4940815481679577,0.4553549080629993,False,True,False,True
2021-04-16,BK,0.0616090932067447,30.0,0.03281531397422139,0.0759631302218409,0.6666666666666666,2.3661067734841406,0.4319900177676767,False,True,False,True
2021-04-20,JNJ,0.0265557391946467,30.0,0.03508949570732172,0.0746665053066112,0.7,2.5740200711762875,0.46994961881810193,False,False,False,False
2021-04-20,PM,0.0712191419023715,30.0,0.03411756602043712,0.07397391732305733,0.7,2.526155325120322,0.4612107517767324,False,False,False,False
2021-04-20,ISRG,0.080807307632601,30.0,0.037191206561590556,0.07393299956042637,0.7333333333333333,2.7552598833716004,0.5030393299705596,False,False,False,False
2021-04-22,DHR,0.1367715385646883,30.0,0.038507766987673,0.07537739018805453,0.7333333333333333,2.7981298590573593,0.5108662808781557,False,False,False,False
2021-04-22,T,0.0717053843296935,30.0,0.03684646137400711,0.07402118837249344,0.7333333333333333,2.7264677185709796,0.49778262392365746,False,False,False,False
2021-04-26,TSLA,-0.1052243403914448,30.0,0.035437199965499565,0.07635237072153261,0.7333333333333333,2.5421285040009294,0.46412704190605697,False,False,False,False
2021-04-27,GE,-0.0367917939427075,30.0,0.0362033285765494,0.07547431229302903,0.7333333333333333,2.627301808482856,0.479677488626726,False,False,False,False
2021-04-27,RTX,0.051956327856286,30.0,0.03892948100963877,0.07447744711024264,0.7666666666666667,2.8629545893787385,0.5227016032385585,False,False,False,False
2021-04-27,AMD,-0.0774501826646947,30.0,0.040323262274394533,0.07175646159659231,0.7666666666666667,3.0779054385440614,0.5619460795194711,False,False,False,False
2021-04-27,LLY,0.0711142154507777,30.0,0.03990113984091979,0.071528903317803,0.7666666666666667,3.055373890459241,0.5578324004722816,False,False,False,False
2021-04-27,UPS,0.2001901133843682,30.0,0.048415980941312796,0.07493397140385022,0.8,3.538918918680809,0.6461152403144231,False,False,False,False
2021-04-27,V,-0.0257366094681283,30.0,0.0493405851825938,0.07379588428197027,0.8,3.6621217792784804,0.6686089022805929,False,False,False,False
2021-04-27,COF,0.1260335049143597,30.0,0.055699870039817204,0.07181926605784289,0.8333333333333334,4.247895717333424,0.7755561021043684,False,False,False,False
2021-04-28,F,-0.0353046103066416,30.0,0.055445763449458174,0.07213723568117211,0.8333333333333334,4.209877890745126,0.7686150283677916,False,False,False,False
2021-04-28,QCOM,-0.0557384349772535,30.0,0.05081943976460204,0.07471034132712175,0.8,3.7257162829669435,0.6802196170150986,False,False,False,False
2021-04-28,NOW,-0.1890095977209085,30.0,0.04365177907921817,0.08654859571868107,0.7666666666666667,2.7625016764725197,0.5043614944499458,False,False,False,False
2021-04-29,CMCSA,0.0767357277767653,30.0,0.04304127366131303,0.08623756696497967,0.7666666666666667,2.7336898891903565,0.499101205844452,False,False,False,False
2021-04-29,MA,-0.0483716997316686,30.0,0.034717366484617755,0.08239687316277541,0.7333333333333333,2.3077920351702903,0.4213432518978412,False,False,False,False
2021-04-29,AMZN,-0.0148537755185961,30.0,0.031932005129017525,0.08262030890659489,0.7,2.1168983446075558,0.38649099176230095,False,False,False,False
2021-04-30,CHTR,0.058883666992187,30.0,0.028136904599009038,0.07843857667802384,0.7,1.9647497443137396,0.35871258493771424,True,False,False,False
2021-04-30,CVX,-0.0033843021181659,30.0,0.027926608418339598,0.0785169205616751,0.6666666666666666,1.9481193704385311,0.3556763079673155,True,True,True,False
2021-04-30,ABBV,0.0892504453783451,30.0,0.030499579153962633,0.07924048903569997,0.6666666666666666,2.1081782432606486,0.3848989263584902,False,True,False,True
2021-05-01,BRK-B,0.0800326107415887,30.0,0.030669749874525445,0.0793446022472724,0.6666666666666666,2.117158995512679,0.3865385798890909,False,True,False,True
2021-05-04,COP,0.1345212628807663,30.0,0.03334137326678117,0.0814905532105178,0.6666666666666666,2.240974139571646,0.409144029009707,False,True,False,True
2021-05-04,CVS,0.1774449881158124,30.0,0.03887531838525391,0.08548995851438476,0.6666666666666666,2.490688869174744,0.45473549245801365,False,True,False,True
2021-05-04,PFE,0.0389062879900001,30.0,0.039844801746451046,0.08531385333183149,0.6666666666666666,2.558071856274924,0.467037886466963,False,True,False,True
